Date,Country/Region,value
2020-03-29,China,7.21
2020-03-30,China,6.5
2020-03-31,China,5.64
2020-04-01,China,5.36
2020-04-02,China,5.21
2020-04-03,China,5.21
2020-04-04,China,5.07
2020-04-05,China,4.21
2020-04-06,China,4.36
2020-04-07,China,3.86
2020-04-08,China,3.71
2020-04-09,China,3.43
2020-04-10,China,3.14
2020-04-11,China,3.14
2020-04-12,China,2.79
2020-04-13,China,2.64
2020-04-14,China,2.57
2020-04-15,China,2.14
2020-04-16,China,1.71
2020-04-17,China,93.57
2020-04-18,China,93.29
2020-04-19,China,93.07
2020-04-20,China,92.93
2020-04-21,China,92.93
2020-04-22,China,92.79
2020-04-23,China,92.64
2020-04-24,China,92.57
2020-04-25,China,92.36
2020-04-26,China,92.43
2020-04-27,China,92.29
2020-04-28,China,92.29
2020-04-29,China,92.21
2020-04-30,China,92.21
2020-05-01,China,0.07
2020-05-02,China,0.07
2020-05-03,China,0.07
2020-05-04,China,0.07
2020-05-05,China,0.07
2020-05-06,China,0.07
2020-05-07,China,0.07
2020-05-08,China,0.07
2020-05-09,China,0.07
2020-05-10,China,0.0
2020-05-11,China,0.0
2020-05-12,China,0.0
2020-05-13,China,0.0
2020-05-14,China,0.0
2020-05-15,China,0.0
2020-05-16,China,0.07
2020-05-17,China,0.07
2020-05-18,China,0.07
2020-05-19,China,0.07
2020-05-20,China,0.07
2020-05-21,China,0.07
2020-05-22,China,0.07
2020-05-23,China,0.07
2020-05-24,China,0.07
2020-05-25,China,0.07
2020-05-26,China,0.07
2020-05-27,China,0.07
2020-05-28,China,0.07
2020-05-29,China,0.07
2020-05-30,China,0.0
2020-05-31,China,0.0
2020-06-01,China,0.0
2020-06-02,China,0.0
2020-06-03,China,0.0
2020-06-04,China,0.0
2020-06-05,China,0.0
2020-06-06,China,0.0
2020-06-07,China,0.0
2020-06-08,China,0.0
2020-06-09,China,0.0
2020-06-10,China,0.0
2020-06-11,China,0.0
2020-06-12,China,0.0
2020-06-13,China,0.0
2020-06-14,China,0.0
2020-06-15,China,0.0
2020-06-16,China,0.0
2020-06-17,China,0.0
2020-06-18,China,0.0
2020-06-19,China,0.0
2020-06-20,China,0.07
2020-06-21,China,0.07
2020-06-22,China,0.07
2020-06-23,China,0.14
2020-06-24,China,0.14
2020-06-25,China,0.21
2020-06-26,China,0.21
2020-06-27,China,0.21
2020-06-28,China,0.21
2020-06-29,China,0.21
2020-06-30,China,0.21
2020-07-01,China,0.21
2020-07-02,China,0.21
2020-07-03,China,0.21
2020-07-04,China,0.14
2020-07-05,China,0.14
2020-07-06,China,0.14
2020-07-07,China,0.07
2020-07-08,China,0.07
2020-07-09,China,0.0
2020-07-10,China,0.0
2020-07-11,China,0.0
2020-07-12,China,0.0
2020-07-13,China,0.0
2020-07-14,China,0.07
2020-07-15,China,0.21
2020-07-16,China,0.21
2020-07-17,China,0.29
2020-07-18,China,0.36
2020-07-19,China,0.36
2020-07-20,China,0.36
2020-07-21,China,0.5
2020-07-22,China,0.5
2020-07-23,China,0.57
2020-07-24,China,0.64
2020-07-25,China,0.79
2020-07-26,China,0.79
2020-07-27,China,1.07
2020-01-22,Colombia,0.0
2020-01-23,Colombia,0.0
2020-01-24,Colombia,0.0
2020-01-25,Colombia,0.0
2020-01-26,Colombia,0.0
2020-01-27,Colombia,0.0
2020-01-28,Colombia,0.0
2020-01-29,Colombia,0.0
2020-01-30,Colombia,0.0
2020-01-31,Colombia,0.0
2020-02-01,Colombia,0.0
2020-02-02,Colombia,0.0
2020-02-03,Colombia,0.0
2020-02-04,Colombia,0.0
2020-02-05,Colombia,0.0
2020-02-06,Colombia,0.0
2020-02-07,Colombia,0.0
2020-02-08,Colombia,0.0
2020-02-09,Colombia,0.0
2020-02-10,Colombia,0.0
2020-02-11,Colombia,0.0
2020-02-12,Colombia,0.0
2020-02-13,Colombia,0.0
2020-02-14,Colombia,0.0
2020-02-15,Colombia,0.0
2020-02-16,Colombia,0.0
2020-02-17,Colombia,0.0
2020-02-18,Colombia,0.0
2020-02-19,Colombia,0.0
2020-02-20,Colombia,0.0
2020-02-21,Colombia,0.0
2020-02-22,Colombia,0.0
2020-02-23,Colombia,0.0
2020-02-24,Colombia,0.0
2020-02-25,Colombia,0.0
2020-02-26,Colombia,0.0
2020-02-27,Colombia,0.0
2020-02-28,Colombia,0.0
2020-02-29,Colombia,0.0
2020-03-01,Colombia,0.0
2020-03-02,Colombia,0.0
2020-03-03,Colombia,0.0
2020-03-04,Colombia,0.0
2020-03-05,Colombia,0.0
2020-03-06,Colombia,0.0
2020-03-07,Colombia,0.0
2020-03-08,Colombia,0.0
2020-03-09,Colombia,0.0
2020-03-10,Colombia,0.0
2020-03-11,Colombia,0.0
2020-03-12,Colombia,0.0
2020-03-13,Colombia,0.0
2020-03-14,Colombia,0.0
2020-03-15,Colombia,0.0
2020-03-16,Colombia,0.0
2020-03-17,Colombia,0.0
2020-03-18,Colombia,0.0
2020-03-19,Colombia,0.0
2020-03-20,Colombia,0.0
2020-03-21,Colombia,0.0
2020-03-22,Colombia,0.14
2020-03-23,Colombia,0.21
2020-03-24,Colombia,0.21
2020-03-25,Colombia,0.29
2020-03-26,Colombia,0.43
2020-03-27,Colombia,0.43
2020-03-28,Colombia,0.43
2020-03-29,Colombia,0.71
2020-03-30,Colombia,0.86
2020-03-31,Colombia,1.14
2020-04-01,Colombia,1.21
2020-04-02,Colombia,1.36
2020-04-03,Colombia,1.79
2020-04-04,Colombia,2.29
2020-04-05,Colombia,2.36
2020-04-06,Colombia,3.07
2020-04-07,Colombia,3.36
2020-04-08,Colombia,3.57
2020-04-09,Colombia,4.5
2020-04-10,Colombia,5.29
2020-04-11,Colombia,6.71
2020-04-12,Colombia,7.07
2020-04-13,Colombia,7.14
2020-04-14,Colombia,7.93
2020-04-15,Colombia,8.14
2020-04-16,Colombia,8.93
2020-04-17,Colombia,9.14
2020-04-18,Colombia,9.57
2020-04-19,Colombia,10.29
2020-04-20,Colombia,10.21
2020-04-21,Colombia,10.43
2020-04-22,Colombia,10.86
2020-04-23,Colombia,10.43
2020-04-24,Colombia,10.36
2020-04-25,Colombia,9.5
2020-04-26,Colombia,9.64
2020-04-27,Colombia,10.07
2020-04-28,Colombia,10.14
2020-04-29,Colombia,10.5
2020-04-30,Colombia,10.64
2020-05-01,Colombia,11.5
2020-05-02,Colombia,11.29
2020-05-03,Colombia,11.5
2020-05-04,Colombia,12.07
2020-05-05,Colombia,13.0
2020-05-06,Colombia,13.64
2020-05-07,Colombia,13.71
2020-05-08,Colombia,14.5
2020-05-09,Colombia,15.14
2020-05-10,Colombia,15.64
2020-05-11,Colombia,16.14
2020-05-12,Colombia,16.0
2020-05-13,Colombia,16.5
2020-05-14,Colombia,16.57
2020-05-15,Colombia,16.57
2020-05-16,Colombia,17.0
2020-05-17,Colombia,16.71
2020-05-18,Colombia,16.71
2020-05-19,Colombia,16.79
2020-05-20,Colombia,16.64
2020-05-21,Colombia,17.5
2020-05-22,Colombia,18.14
2020-05-23,Colombia,18.57
2020-05-24,Colombia,18.86
2020-05-25,Colombia,19.36
2020-05-26,Colombia,20.21
2020-05-27,Colombia,21.0
2020-05-28,Colombia,21.21
2020-05-29,Colombia,21.93
2020-05-30,Colombia,23.43
2020-05-31,Colombia,26.07
2020-06-01,Colombia,26.93
2020-06-02,Colombia,28.29
2020-06-03,Colombia,29.64
2020-06-04,Colombia,31.07
2020-06-05,Colombia,33.07
2020-06-06,Colombia,35.71
2020-06-07,Colombia,38.0
2020-06-08,Colombia,39.86
2020-06-09,Colombia,42.57
2020-06-10,Colombia,45.0
2020-06-11,Colombia,47.57
2020-06-12,Colombia,49.43
2020-06-13,Colombia,50.14
2020-06-14,Colombia,52.0
2020-06-15,Colombia,54.07
2020-06-16,Colombia,56.57
2020-06-17,Colombia,58.5
2020-06-18,Colombia,61.64
2020-06-19,Colombia,64.29
2020-06-20,Colombia,65.79
2020-06-21,Colombia,69.86
2020-06-22,Colombia,71.57
2020-06-23,Colombia,73.71
2020-06-24,Colombia,75.57
2020-06-25,Colombia,83.29
2020-06-26,Colombia,90.43
2020-06-27,Colombia,96.21
2020-06-28,Colombia,107.93
2020-06-29,Colombia,110.57
2020-06-30,Colombia,109.5
2020-07-01,Colombia,114.71
2020-07-02,Colombia,120.79
2020-07-03,Colombia,123.71
2020-07-04,Colombia,129.71
2020-07-05,Colombia,130.5
2020-07-06,Colombia,135.71
2020-07-07,Colombia,139.64
2020-07-08,Colombia,145.43
2020-07-09,Colombia,147.14
2020-07-10,Colombia,151.0
2020-07-11,Colombia,155.71
2020-07-12,Colombia,152.07
2020-07-13,Colombia,155.79
2020-07-14,Colombia,163.64
2020-07-15,Colombia,167.43
2020-07-16,Colombia,170.57
2020-07-17,Colombia,179.36
2020-07-18,Colombia,183.86
2020-07-19,Colombia,190.86
2020-07-20,Colombia,194.21
2020-07-21,Colombia,200.5
2020-07-22,Colombia,203.29
2020-07-23,Colombia,212.43
2020-07-24,Colombia,217.86
2020-07-25,Colombia,225.0
2020-07-26,Colombia,211.57
2020-07-27,Colombia,237.29
2020-01-22,Comoros,0.0
2020-01-23,Comoros,0.0
2020-01-24,Comoros,0.0
2020-01-25,Comoros,0.0
2020-01-26,Comoros,0.0
2020-01-27,Comoros,0.0
2020-01-28,Comoros,0.0
2020-01-29,Comoros,0.0
2020-01-30,Comoros,0.0
2020-01-31,Comoros,0.0
2020-02-01,Comoros,0.0
2020-02-02,Comoros,0.0
2020-02-03,Comoros,0.0
2020-02-04,Comoros,0.0
2020-02-05,Comoros,0.0
2020-02-06,Comoros,0.0
2020-02-07,Comoros,0.0
2020-02-08,Comoros,0.0
2020-02-09,Comoros,0.0
2020-02-10,Comoros,0.0
2020-02-11,Comoros,0.0
2020-02-12,Comoros,0.0
2020-02-13,Comoros,0.0
2020-02-14,Comoros,0.0
2020-02-15,Comoros,0.0
2020-02-16,Comoros,0.0
2020-02-17,Comoros,0.0
2020-02-18,Comoros,0.0
2020-02-19,Comoros,0.0
2020-02-20,Comoros,0.0
2020-02-21,Comoros,0.0
2020-02-22,Comoros,0.0
2020-02-23,Comoros,0.0
2020-02-24,Comoros,0.0
2020-02-25,Comoros,0.0
2020-02-26,Comoros,0.0
2020-02-27,Comoros,0.0
2020-02-28,Comoros,0.0
2020-02-29,Comoros,0.0
2020-03-01,Comoros,0.0
2020-03-02,Comoros,0.0
2020-03-03,Comoros,0.0
2020-03-04,Comoros,0.0
2020-03-05,Comoros,0.0
2020-03-06,Comoros,0.0
2020-03-07,Comoros,0.0
2020-03-08,Comoros,0.0
2020-03-09,Comoros,0.0
2020-03-10,Comoros,0.0
2020-03-11,Comoros,0.0
2020-03-12,Comoros,0.0
2020-03-13,Comoros,0.0
2020-03-14,Comoros,0.0
2020-03-15,Comoros,0.0
2020-03-16,Comoros,0.0
2020-03-17,Comoros,0.0
2020-03-18,Comoros,0.0
2020-03-19,Comoros,0.0
2020-03-20,Comoros,0.0
2020-03-21,Comoros,0.0
2020-03-22,Comoros,0.0
2020-03-23,Comoros,0.0
2020-03-24,Comoros,0.0
2020-03-25,Comoros,0.0
2020-03-26,Comoros,0.0
2020-03-27,Comoros,0.0
2020-03-28,Comoros,0.0
2020-03-29,Comoros,0.0
2020-03-30,Comoros,0.0
2020-03-31,Comoros,0.0
2020-04-01,Comoros,0.0
2020-04-02,Comoros,0.0
2020-04-03,Comoros,0.0
2020-04-04,Comoros,0.0
2020-04-05,Comoros,0.0
2020-04-06,Comoros,0.0
2020-04-07,Comoros,0.0
2020-04-08,Comoros,0.0
2020-04-09,Comoros,0.0
2020-04-10,Comoros,0.0
2020-04-11,Comoros,0.0
2020-04-12,Comoros,0.0
2020-04-13,Comoros,0.0
2020-04-14,Comoros,0.0
2020-04-15,Comoros,0.0
2020-04-16,Comoros,0.0
2020-04-17,Comoros,0.0
2020-04-18,Comoros,0.0
2020-04-19,Comoros,0.0
2020-04-20,Comoros,0.0
2020-04-21,Comoros,0.0
2020-04-22,Comoros,0.0
2020-04-23,Comoros,0.0
2020-04-24,Comoros,0.0
2020-04-25,Comoros,0.0
2020-04-26,Comoros,0.0
2020-04-27,Comoros,0.0
2020-04-28,Comoros,0.0
2020-04-29,Comoros,0.0
2020-04-30,Comoros,0.0
2020-05-01,Comoros,0.0
2020-05-02,Comoros,0.0
2020-05-03,Comoros,0.0
2020-05-04,Comoros,0.0
2020-05-05,Comoros,0.0
2020-05-06,Comoros,0.07
2020-05-07,Comoros,0.07
2020-05-08,Comoros,0.07
2020-05-09,Comoros,0.07
2020-05-10,Comoros,0.07
2020-05-11,Comoros,0.07
2020-05-12,Comoros,0.07
2020-05-13,Comoros,0.07
2020-05-14,Comoros,0.07
2020-05-15,Comoros,0.07
2020-05-16,Comoros,0.07
2020-05-17,Comoros,0.07
2020-05-18,Comoros,0.07
2020-05-19,Comoros,0.07
2020-05-20,Comoros,0.0
2020-05-21,Comoros,0.0
2020-05-22,Comoros,0.0
2020-05-23,Comoros,0.0
2020-05-24,Comoros,0.0
2020-05-25,Comoros,0.0
2020-05-26,Comoros,0.0
2020-05-27,Comoros,0.07
2020-05-28,Comoros,0.07
2020-05-29,Comoros,0.07
2020-05-30,Comoros,0.07
2020-05-31,Comoros,0.07
2020-06-01,Comoros,0.07
2020-06-02,Comoros,0.07
2020-06-03,Comoros,0.07
2020-06-04,Comoros,0.07
2020-06-05,Comoros,0.07
2020-06-06,Comoros,0.07
2020-06-07,Comoros,0.07
2020-06-08,Comoros,0.07
2020-06-09,Comoros,0.07
2020-06-10,Comoros,0.0
2020-06-11,Comoros,0.0
2020-06-12,Comoros,0.0
2020-06-13,Comoros,0.0
2020-06-14,Comoros,0.0
2020-06-15,Comoros,0.0
2020-06-16,Comoros,0.07
2020-06-17,Comoros,0.07
2020-06-18,Comoros,0.21
2020-06-19,Comoros,0.21
2020-06-20,Comoros,0.21
2020-06-21,Comoros,0.21
2020-06-22,Comoros,0.21
2020-06-23,Comoros,0.36
2020-06-24,Comoros,0.36
2020-06-25,Comoros,0.36
2020-06-26,Comoros,0.36
2020-06-27,Comoros,0.36
2020-06-28,Comoros,0.36
2020-06-29,Comoros,0.36
2020-06-30,Comoros,0.29
2020-07-01,Comoros,0.29
2020-07-02,Comoros,0.14
2020-07-03,Comoros,0.14
2020-07-04,Comoros,0.14
2020-07-05,Comoros,0.14
2020-07-06,Comoros,0.14
2020-07-07,Comoros,0.0
2020-07-08,Comoros,0.0
2020-07-09,Comoros,0.0
2020-07-10,Comoros,0.0
2020-07-11,Comoros,0.0
2020-07-12,Comoros,0.0
2020-07-13,Comoros,0.0
2020-07-14,Comoros,0.0
2020-07-15,Comoros,0.0
2020-07-16,Comoros,0.0
2020-07-17,Comoros,0.0
2020-07-18,Comoros,0.0
2020-07-19,Comoros,0.0
2020-07-20,Comoros,0.0
2020-07-21,Comoros,0.0
2020-07-22,Comoros,0.0
2020-07-23,Comoros,0.0
2020-07-24,Comoros,0.0
2020-07-25,Comoros,0.0
2020-07-26,Comoros,0.0
2020-07-27,Comoros,0.0
2020-01-22,Congo (Brazzaville),0.0
2020-01-23,Congo (Brazzaville),0.0
2020-01-24,Congo (Brazzaville),0.0
2020-01-25,Congo (Brazzaville),0.0
2020-01-26,Congo (Brazzaville),0.0
2020-01-27,Congo (Brazzaville),0.0
2020-01-28,Congo (Brazzaville),0.0
2020-01-29,Congo (Brazzaville),0.0
2020-01-30,Congo (Brazzaville),0.0
2020-01-31,Congo (Brazzaville),0.0
2020-02-01,Congo (Brazzaville),0.0
2020-02-02,Congo (Brazzaville),0.0
2020-02-03,Congo (Brazzaville),0.0
2020-02-04,Congo (Brazzaville),0.0
2020-02-05,Congo (Brazzaville),0.0
2020-02-06,Congo (Brazzaville),0.0
2020-02-07,Congo (Brazzaville),0.0
2020-02-08,Congo (Brazzaville),0.0
2020-02-09,Congo (Brazzaville),0.0
2020-02-10,Congo (Brazzaville),0.0
2020-02-11,Congo (Brazzaville),0.0
2020-02-12,Congo (Brazzaville),0.0
2020-02-13,Congo (Brazzaville),0.0
2020-02-14,Congo (Brazzaville),0.0
2020-02-15,Congo (Brazzaville),0.0
2020-02-16,Congo (Brazzaville),0.0
2020-02-17,Congo (Brazzaville),0.0
2020-02-18,Congo (Brazzaville),0.0
2020-02-19,Congo (Brazzaville),0.0
2020-02-20,Congo (Brazzaville),0.0
2020-02-21,Congo (Brazzaville),0.0
2020-02-22,Congo (Brazzaville),0.0
2020-02-23,Congo (Brazzaville),0.0
2020-02-24,Congo (Brazzaville),0.0
2020-02-25,Congo (Brazzaville),0.0
2020-02-26,Congo (Brazzaville),0.0
2020-02-27,Congo (Brazzaville),0.0
2020-02-28,Congo (Brazzaville),0.0
2020-02-29,Congo (Brazzaville),0.0
2020-03-01,Congo (Brazzaville),0.0
2020-03-02,Congo (Brazzaville),0.0
2020-03-03,Congo (Brazzaville),0.0
2020-03-04,Congo (Brazzaville),0.0
2020-03-05,Congo (Brazzaville),0.0
2020-03-06,Congo (Brazzaville),0.0
2020-03-07,Congo (Brazzaville),0.0
2020-03-08,Congo (Brazzaville),0.0
2020-03-09,Congo (Brazzaville),0.0
2020-03-10,Congo (Brazzaville),0.0
2020-03-11,Congo (Brazzaville),0.0
2020-03-12,Congo (Brazzaville),0.0
2020-03-13,Congo (Brazzaville),0.0
2020-03-14,Congo (Brazzaville),0.0
2020-03-15,Congo (Brazzaville),0.0
2020-03-16,Congo (Brazzaville),0.0
2020-03-17,Congo (Brazzaville),0.0
2020-03-18,Congo (Brazzaville),0.0
2020-03-19,Congo (Brazzaville),0.0
2020-03-20,Congo (Brazzaville),0.0
2020-03-21,Congo (Brazzaville),0.0
2020-03-22,Congo (Brazzaville),0.0
2020-03-23,Congo (Brazzaville),0.0
2020-03-24,Congo (Brazzaville),0.0
2020-03-25,Congo (Brazzaville),0.0
2020-03-26,Congo (Brazzaville),0.0
2020-03-27,Congo (Brazzaville),0.0
2020-03-28,Congo (Brazzaville),0.0
2020-03-29,Congo (Brazzaville),0.0
2020-03-30,Congo (Brazzaville),0.0
2020-03-31,Congo (Brazzaville),0.0
2020-04-01,Congo (Brazzaville),0.0
2020-04-02,Congo (Brazzaville),0.14
2020-04-03,Congo (Brazzaville),0.14
2020-04-04,Congo (Brazzaville),0.14
2020-04-05,Congo (Brazzaville),0.36
2020-04-06,Congo (Brazzaville),0.36
2020-04-07,Congo (Brazzaville),0.36
2020-04-08,Congo (Brazzaville),0.36
2020-04-09,Congo (Brazzaville),0.36
2020-04-10,Congo (Brazzaville),0.36
2020-04-11,Congo (Brazzaville),0.36
2020-04-12,Congo (Brazzaville),0.36
2020-04-13,Congo (Brazzaville),0.36
2020-04-14,Congo (Brazzaville),0.36
2020-04-15,Congo (Brazzaville),0.36
2020-04-16,Congo (Brazzaville),0.21
2020-04-17,Congo (Brazzaville),0.29
2020-04-18,Congo (Brazzaville),0.29
2020-04-19,Congo (Brazzaville),0.07
2020-04-20,Congo (Brazzaville),0.07
2020-04-21,Congo (Brazzaville),0.07
2020-04-22,Congo (Brazzaville),0.07
2020-04-23,Congo (Brazzaville),0.07
2020-04-24,Congo (Brazzaville),0.07
2020-04-25,Congo (Brazzaville),0.07
2020-04-26,Congo (Brazzaville),0.07
2020-04-27,Congo (Brazzaville),0.07
2020-04-28,Congo (Brazzaville),0.21
2020-04-29,Congo (Brazzaville),0.21
2020-04-30,Congo (Brazzaville),0.29
2020-05-01,Congo (Brazzaville),0.21
2020-05-02,Congo (Brazzaville),0.21
2020-05-03,Congo (Brazzaville),0.21
2020-05-04,Congo (Brazzaville),0.29
2020-05-05,Congo (Brazzaville),0.29
2020-05-06,Congo (Brazzaville),0.29
2020-05-07,Congo (Brazzaville),0.29
2020-05-08,Congo (Brazzaville),0.29
2020-05-09,Congo (Brazzaville),0.29
2020-05-10,Congo (Brazzaville),0.29
2020-05-11,Congo (Brazzaville),0.36
2020-05-12,Congo (Brazzaville),0.21
2020-05-13,Congo (Brazzaville),0.21
2020-05-14,Congo (Brazzaville),0.43
2020-05-15,Congo (Brazzaville),0.43
2020-05-16,Congo (Brazzaville),0.43
2020-05-17,Congo (Brazzaville),0.43
2020-05-18,Congo (Brazzaville),0.36
2020-05-19,Congo (Brazzaville),0.36
2020-05-20,Congo (Brazzaville),0.36
2020-05-21,Congo (Brazzaville),0.43
2020-05-22,Congo (Brazzaville),0.43
2020-05-23,Congo (Brazzaville),0.43
2020-05-24,Congo (Brazzaville),0.43
2020-05-25,Congo (Brazzaville),0.36
2020-05-26,Congo (Brazzaville),0.36
2020-05-27,Congo (Brazzaville),0.57
2020-05-28,Congo (Brazzaville),0.29
2020-05-29,Congo (Brazzaville),0.29
2020-05-30,Congo (Brazzaville),0.29
2020-05-31,Congo (Brazzaville),0.36
2020-06-01,Congo (Brazzaville),0.36
2020-06-02,Congo (Brazzaville),0.36
2020-06-03,Congo (Brazzaville),0.36
2020-06-04,Congo (Brazzaville),0.29
2020-06-05,Congo (Brazzaville),0.29
2020-06-06,Congo (Brazzaville),0.43
2020-06-07,Congo (Brazzaville),0.43
2020-06-08,Congo (Brazzaville),0.43
2020-06-09,Congo (Brazzaville),0.57
2020-06-10,Congo (Brazzaville),0.36
2020-06-11,Congo (Brazzaville),0.36
2020-06-12,Congo (Brazzaville),0.36
2020-06-13,Congo (Brazzaville),0.36
2020-06-14,Congo (Brazzaville),0.29
2020-06-15,Congo (Brazzaville),0.5
2020-06-16,Congo (Brazzaville),0.5
2020-06-17,Congo (Brazzaville),0.5
2020-06-18,Congo (Brazzaville),0.5
2020-06-19,Congo (Brazzaville),0.5
2020-06-20,Congo (Brazzaville),0.36
2020-06-21,Congo (Brazzaville),0.36
2020-06-22,Congo (Brazzaville),1.07
2020-06-23,Congo (Brazzaville),0.93
2020-06-24,Congo (Brazzaville),0.93
2020-06-25,Congo (Brazzaville),0.93
2020-06-26,Congo (Brazzaville),0.93
2020-06-27,Congo (Brazzaville),0.93
2020-06-28,Congo (Brazzaville),0.93
2020-06-29,Congo (Brazzaville),0.71
2020-06-30,Congo (Brazzaville),0.71
2020-07-01,Congo (Brazzaville),1.0
2020-07-02,Congo (Brazzaville),1.0
2020-07-03,Congo (Brazzaville),1.21
2020-07-04,Congo (Brazzaville),1.21
2020-07-05,Congo (Brazzaville),1.21
2020-07-06,Congo (Brazzaville),0.5
2020-07-07,Congo (Brazzaville),0.5
2020-07-08,Congo (Brazzaville),0.71
2020-07-09,Congo (Brazzaville),0.71
2020-07-10,Congo (Brazzaville),0.71
2020-07-11,Congo (Brazzaville),0.71
2020-07-12,Congo (Brazzaville),0.71
2020-07-13,Congo (Brazzaville),0.71
2020-07-14,Congo (Brazzaville),0.71
2020-07-15,Congo (Brazzaville),0.43
2020-07-16,Congo (Brazzaville),0.5
2020-07-17,Congo (Brazzaville),0.36
2020-07-18,Congo (Brazzaville),0.36
2020-07-19,Congo (Brazzaville),0.36
2020-07-20,Congo (Brazzaville),0.43
2020-07-21,Congo (Brazzaville),0.43
2020-07-22,Congo (Brazzaville),0.21
2020-07-23,Congo (Brazzaville),0.21
2020-07-24,Congo (Brazzaville),0.29
2020-07-25,Congo (Brazzaville),0.29
2020-07-26,Congo (Brazzaville),0.29
2020-07-27,Congo (Brazzaville),0.5
2020-01-22,Congo (Kinshasa),0.0
2020-01-23,Congo (Kinshasa),0.0
2020-01-24,Congo (Kinshasa),0.0
2020-01-25,Congo (Kinshasa),0.0
2020-01-26,Congo (Kinshasa),0.0
2020-01-27,Congo (Kinshasa),0.0
2020-01-28,Congo (Kinshasa),0.0
2020-01-29,Congo (Kinshasa),0.0
2020-01-30,Congo (Kinshasa),0.0
2020-01-31,Congo (Kinshasa),0.0
2020-02-01,Congo (Kinshasa),0.0
2020-02-02,Congo (Kinshasa),0.0
2020-02-03,Congo (Kinshasa),0.0
2020-02-04,Congo (Kinshasa),0.0
2020-02-05,Congo (Kinshasa),0.0
2020-02-06,Congo (Kinshasa),0.0
2020-02-07,Congo (Kinshasa),0.0
2020-02-08,Congo (Kinshasa),0.0
2020-02-09,Congo (Kinshasa),0.0
2020-02-10,Congo (Kinshasa),0.0
2020-02-11,Congo (Kinshasa),0.0
2020-02-12,Congo (Kinshasa),0.0
2020-02-13,Congo (Kinshasa),0.0
2020-02-14,Congo (Kinshasa),0.0
2020-02-15,Congo (Kinshasa),0.0
2020-02-16,Congo (Kinshasa),0.0
2020-02-17,Congo (Kinshasa),0.0
2020-02-18,Congo (Kinshasa),0.0
2020-02-19,Congo (Kinshasa),0.0
2020-02-20,Congo (Kinshasa),0.0
2020-02-21,Congo (Kinshasa),0.0
2020-02-22,Congo (Kinshasa),0.0
2020-02-23,Congo (Kinshasa),0.0
2020-02-24,Congo (Kinshasa),0.0
2020-02-25,Congo (Kinshasa),0.0
2020-02-26,Congo (Kinshasa),0.0
2020-02-27,Congo (Kinshasa),0.0
2020-02-28,Congo (Kinshasa),0.0
2020-02-29,Congo (Kinshasa),0.0
2020-03-01,Congo (Kinshasa),0.0
2020-03-02,Congo (Kinshasa),0.0
2020-03-03,Congo (Kinshasa),0.0
2020-03-04,Congo (Kinshasa),0.0
2020-03-05,Congo (Kinshasa),0.0
2020-03-06,Congo (Kinshasa),0.0
2020-03-07,Congo (Kinshasa),0.0
2020-03-08,Congo (Kinshasa),0.0
2020-03-09,Congo (Kinshasa),0.0
2020-03-10,Congo (Kinshasa),0.0
2020-03-11,Congo (Kinshasa),0.0
2020-03-12,Congo (Kinshasa),0.0
2020-03-13,Congo (Kinshasa),0.0
2020-03-14,Congo (Kinshasa),0.0
2020-03-15,Congo (Kinshasa),0.0
2020-03-16,Congo (Kinshasa),0.0
2020-03-17,Congo (Kinshasa),0.0
2020-03-18,Congo (Kinshasa),0.0
2020-03-19,Congo (Kinshasa),0.0
2020-03-20,Congo (Kinshasa),0.0
2020-03-21,Congo (Kinshasa),0.07
2020-03-22,Congo (Kinshasa),0.07
2020-03-23,Congo (Kinshasa),0.07
2020-03-24,Congo (Kinshasa),0.14
2020-03-25,Congo (Kinshasa),0.14
2020-03-26,Congo (Kinshasa),0.21
2020-03-27,Congo (Kinshasa),0.21
2020-03-28,Congo (Kinshasa),0.43
2020-03-29,Congo (Kinshasa),0.43
2020-03-30,Congo (Kinshasa),0.57
2020-03-31,Congo (Kinshasa),0.57
2020-04-01,Congo (Kinshasa),0.64
2020-04-02,Congo (Kinshasa),0.93
2020-04-03,Congo (Kinshasa),0.93
2020-04-04,Congo (Kinshasa),1.21
2020-04-05,Congo (Kinshasa),1.21
2020-04-06,Congo (Kinshasa),1.21
2020-04-07,Congo (Kinshasa),1.14
2020-04-08,Congo (Kinshasa),1.14
2020-04-09,Congo (Kinshasa),1.07
2020-04-10,Congo (Kinshasa),1.21
2020-04-11,Congo (Kinshasa),1.0
2020-04-12,Congo (Kinshasa),1.0
2020-04-13,Congo (Kinshasa),0.86
2020-04-14,Congo (Kinshasa),0.86
2020-04-15,Congo (Kinshasa),0.86
2020-04-16,Congo (Kinshasa),0.64
2020-04-17,Congo (Kinshasa),0.71
2020-04-18,Congo (Kinshasa),0.5
2020-04-19,Congo (Kinshasa),0.5
2020-04-20,Congo (Kinshasa),0.5
2020-04-21,Congo (Kinshasa),0.5
2020-04-22,Congo (Kinshasa),0.5
2020-04-23,Congo (Kinshasa),0.5
2020-04-24,Congo (Kinshasa),0.36
2020-04-25,Congo (Kinshasa),0.57
2020-04-26,Congo (Kinshasa),0.57
2020-04-27,Congo (Kinshasa),0.57
2020-04-28,Congo (Kinshasa),0.71
2020-04-29,Congo (Kinshasa),0.64
2020-04-30,Congo (Kinshasa),0.64
2020-05-01,Congo (Kinshasa),0.64
2020-05-02,Congo (Kinshasa),0.57
